City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
333,paveh,35.0434,46.3565,27.789999999999992,41,0,2.3,IR,1667850955
334,maniitsoq,65.4167,-52.9,11.679999999999978,56,0,3.3,GL,1667850955
335,senador jose porfirio,-2.5908,-51.9542,46.20000000000002,78,100,1.14,BR,1667850956
336,daman,20.4167,72.85,44.12999999999997,56,26,1.98,IN,1667850956
337,yuci,37.6803,112.7319,19.859999999999985,80,0,1.0,CN,1667850957
338,vrangel,42.7297,133.0839,23.960000000000008,83,2,3.95,RU,1667850957
339,paamiut,61.994,-49.6678,11.969999999999999,65,98,2.78,GL,1667850958
340,dyurtyuli,55.4911,54.8688,18.349999999999994,93,100,3.87,RU,1667850958
341,leninskoye,41.7589,69.3864,26.379999999999967,88,100,2.87,KZ,1667850958
342,labrea,-7.2586,-64.7981,57.71000000000001,26,95,0.8,BR,1667850959
343,vallentuna,59.5344,18.0776,29.02000000000001,93,75,4.47,SE,1667850959
344,toba,34.4833,136.85,31.99999999999997,66,0,5.5,JP,1667850959
345,ha tinh,18.3333,105.9,39.22999999999999,91,20,1.7,VN,1667850960
346,mount gambier,-37.8333,140.7667,33.07000000000002,86,0,2.88,AU,1667850950
347,palauig,15.435,119.9045,46.640000000000015,78,31,1.4,PH,1667850960
348,gumdag,39.2061,54.5906,27.049999999999983,46,0,5.57,TM,1667850961
349,bozova,37.3625,38.5267,31.51000000000002,77,100,7.19,TR,1667850961
350,tommot,58.9564,126.2925,-1.2700000000000102,99,93,0.94,RU,1667850961
351,broome,42.2506,-75.833,38.140000000000015,32,2,3.13,US,1667850962
352,goderich,43.7501,-81.7165,29.17999999999998,46,6,7.72,CA,1667850962
353,yeppoon,-23.1333,150.7333,36.87999999999997,77,34,5.36,AU,1667850963
354,oranjestad,12.524,-70.027,49.97,74,75,5.14,AW,1667850862
355,ampanihy,-24.7,44.75,42.71000000000001,74,0,3.08,MG,1667850963
356,bati,11.1833,40.0167,38.83000000000001,42,4,2.01,ET,1667850964
357,zhangjiakou,40.81,114.8794,21.47999999999999,30,0,0.46,CN,1667850964
358,ergani,38.2653,39.7621,29.789999999999992,86,100,1.45,TR,1667850964
359,juneau,58.3019,-134.4197,17.900000000000006,100,0,4.13,US,1667850947
360,vicuna,-30.0319,-70.7081,50.97999999999999,33,93,4.21,CL,1667850965
361,usakos,-22.0,15.6,40.52000000000001,50,0,3.86,NA,1667850965
362,mitu,1.1983,-70.1733,51.41,51,42,1.17,CO,1667850966
363,kitgum,3.2783,32.8867,43.099999999999994,60,100,0.75,UG,1667850966
364,praia,14.9215,-23.5087,47.29999999999998,61,0,5.14,CV,1667850967
365,madoc,44.5084,-77.4745,32.400000000000006,42,25,6.45,CA,1667850967
366,montague,42.5356,-72.5351,41.98999999999998,31,0,4.71,US,1667850967
367,kremenchuk,49.0973,33.4197,23.78,67,22,2.38,UA,1667850968
368,lagoa,39.05,-27.9833,37.16,66,100,8.18,PT,1667850968
369,noumea,-22.2763,166.4572,44.99999999999997,99,92,5.42,NC,1667850969
370,puerto cabezas,14.0351,-83.3888,49.97999999999999,74,75,3.09,NI,1667850969
371,sorland,67.667,12.6934,26.919999999999987,67,10,9.61,NO,1667850969
372,edson,53.5835,-116.4356,3.0800000000000125,85,100,4.63,CA,1667850970
373,loikaw,19.6742,97.2094,35.609999999999985,86,54,1.26,MM,1667850970
374,coihaique,-45.5752,-72.0662,37.34,88,100,2.06,CL,1667850971
375,kantang,7.4054,99.5156,43.79999999999998,94,100,1.41,TH,1667850971
376,glenwood springs,39.5505,-107.3248,37.99999999999997,70,0,5.14,US,1667850971
377,hammerfest,70.6634,23.6821,22.24999999999997,93,40,3.09,NO,1667850972
378,wanning,18.8003,110.3967,42.46000000000001,94,98,4.44,CN,1667850972
379,opuwo,-18.0607,13.84,40.22999999999999,39,0,4.13,NA,1667850973
380,kedougou,12.5579,-12.1743,49.059999999999974,37,22,0.96,SN,1667850973
381,shenjiamen,29.9576,122.298,37.109999999999985,64,0,2.1,CN,1667850973
382,clonakilty,51.6231,-8.8706,30.049999999999983,83,100,9.89,IE,1667850974
383,acapulco,16.8634,-99.8901,49.28,75,78,3.41,MX,1667850974
384,martinsburg,39.4562,-77.9639,45.369999999999976,35,5,5.57,US,1667850928
385,narsaq,60.9167,-46.05,14.340000000000003,89,100,1.86,GL,1667850975
386,san matias,-16.3667,-58.4,56.43999999999997,16,0,2.07,BO,1667850975
387,villazon,-22.0866,-65.5942,34.400000000000006,35,71,11.7,BO,1667850976
388,pychas,56.5033,52.4409,18.72999999999999,93,100,3.46,RU,1667850976
389,thenzawl,23.3167,92.75,33.78999999999999,88,2,1.21,IN,1667850976
390,mahibadhoo,3.7833,72.9667,47.42999999999998,73,97,3.95,MV,1667850977
391,mackay,-21.15,149.2,38.16,70,1,5.07,AU,1667850977
392,goundi,9.3627,17.366,45.859999999999985,35,62,0.68,TD,1667850978
393,saint-augustin,51.226,-58.6502,30.43999999999997,93,37,7.43,CA,1667850978
394,batticaloa,7.7102,81.6924,45.70000000000002,82,100,2.52,LK,1667850979
395,seybaplaya,19.65,-90.6667,48.21000000000001,58,5,4.99,MX,1667850979
396,richards bay,-28.783,32.0377,42.37999999999997,83,99,4.86,ZA,1667850979
397,abha,18.2164,42.5053,36.900000000000006,94,41,0.0,SA,1667850980
398,pacific grove,36.6177,-121.9166,35.369999999999976,67,75,2.57,US,1667850823
399,abu kamal,34.4506,40.9171,40.809999999999974,28,47,6.54,SY,1667850980
400,faro,37.0194,-7.9322,38.87999999999997,88,75,2.57,PT,1667850981
401,freetown,8.484,-13.2299,46.62999999999997,81,100,2.81,SL,1667850981
402,klyuchi,52.2667,79.1667,17.349999999999994,81,58,0.68,RU,1667850981
403,oum hadjer,13.2954,19.6966,50.41999999999999,18,98,3.95,TD,1667850982
404,yerbogachen,61.2767,108.0108,13.68999999999997,94,100,4.12,RU,1667850982
405,marawi,7.9986,124.2928,40.20000000000002,94,31,0.95,PH,1667850983
406,nhulunbuy,-12.2333,136.7667,45.34,88,40,0.0,AU,1667850983
407,kudeyevskiy,54.8758,56.7567,17.43999999999997,90,100,3.0,RU,1667850984
408,kourou,5.1552,-52.6478,47.03,78,98,3.34,GF,1667850984
409,coari,-4.085,-63.1414,46.76000000000002,80,100,2.87,BR,1667850985
410,smidovich,48.6,133.8167,18.26000000000002,71,11,2.83,RU,1667850985
411,souillac,-20.5167,57.5167,43.21000000000001,83,20,3.6,MU,1667850986
412,vedi,39.9142,44.7222,28.659999999999997,56,98,1.69,AM,1667850986
413,porto seguro,-16.4497,-39.0647,44.28999999999999,69,20,3.6,BR,1667850986
414,rio grande,-32.035,-52.0986,43.059999999999974,66,1,6.71,BR,1667850987
415,talnakh,69.4865,88.3972,4.559999999999974,97,100,3.12,RU,1667850987
416,san cristobal,7.7669,-72.225,47.099999999999994,63,84,2.03,VE,1667850829
417,roebourne,-20.7833,117.1333,39.77000000000001,61,1,6.85,AU,1667850988
418,malanje,-9.5402,16.341,39.03999999999999,87,80,1.26,AO,1667850988
419,santa catarina de tepehuanes,25.35,-105.7333,45.83000000000001,15,4,2.27,MX,1667850988
420,bayshore gardens,27.4253,-82.5904,50.12999999999997,57,57,7.02,US,1667850989
421,chapais,49.7834,-74.8492,21.879999999999967,73,99,6.92,CA,1667850989
422,ust-kuyga,70.0167,135.6,3.7299999999999898,97,100,2.93,RU,1667850989
423,santa maria,-29.6842,-53.8069,43.609999999999985,43,75,6.17,BR,1667850935
424,soloneshnoye,51.6544,84.3197,19.47999999999999,96,100,0.69,RU,1667850990
425,xai-xai,-25.0519,33.6442,43.43999999999997,89,19,3.4,MZ,1667850990
426,warrnambool,-38.3833,142.4833,34.27000000000001,87,5,3.31,AU,1667850811
427,carauari,-4.8828,-66.8958,55.23999999999998,35,88,1.39,BR,1667850991
428,zvishavane,-20.3267,30.0665,40.68999999999997,81,100,1.05,ZW,1667850991
429,praia da vitoria,38.7333,-27.0667,37.140000000000015,72,40,6.18,PT,1667850992
430,sibolga,1.7427,98.7792,44.28,85,100,1.33,ID,1667850992
431,powell river,49.8496,-124.5361,22.99999999999997,80,75,0.0,CA,1667850993
432,viking,53.1001,-111.7684,7.070000000000022,94,100,5.99,CA,1667850993
433,mogadishu,2.0371,45.3438,45.84,83,19,4.8,SO,1667850993
434,kudahuvadhoo,2.6708,72.8944,47.23999999999998,74,15,4.52,MV,1667850994
435,katsuura,35.1333,140.3,35.809999999999974,88,5,3.91,JP,1667850994
436,ulverstone,-41.15,146.1667,32.900000000000006,73,47,2.13,AU,1667850994
437,orotukan,62.2667,151.7,-1.3600000000000136,98,58,3.3,RU,1667850995
438,hemsedal,60.8629,8.5534,22.309999999999974,94,90,2.12,NO,1667850995
439,tsumeb,-19.2333,17.7167,43.640000000000015,30,0,2.38,NA,1667850996
440,seoul,37.5683,126.9778,30.68999999999997,84,75,2.57,KR,1667850974
441,cedar city,37.6775,-113.0619,32.99999999999997,39,61,9.09,US,1667850996
442,makakilo city,21.3469,-158.0858,48.02000000000001,65,100,8.81,US,1667850996
443,barguzin,53.6167,109.6167,19.609999999999985,87,89,2.5,RU,1667850997
444,pierre,44.3683,-100.351,28.359999999999985,42,87,2.68,US,1667850997
445,turukhansk,65.8167,87.9833,11.629999999999967,95,100,5.08,RU,1667850998
446,san-pedro,4.7485,-6.6363,45.84,85,33,2.58,CI,1667850998
447,bairiki,1.3292,172.9752,44.99999999999997,88,40,1.54,KI,1667850998
448,port hardy,50.6996,-127.4199,22.099999999999994,51,20,8.23,CA,1667850999
449,marsa matruh,31.3525,27.2453,41.16,61,0,8.19,EG,1667850999
450,flin flon,54.7682,-101.865,6.909999999999997,72,75,2.57,CA,1667850999
451,ewo,-0.8725,14.8206,43.27000000000001,78,72,0.8,CG,1667851000
452,cruzeiro do sul,-29.5128,-51.9853,41.96000000000001,62,61,3.44,BR,1667851000
453,baruun-urt,46.6806,113.2792,18.03,39,0,5.68,MN,1667851001
454,ilo,-17.6394,-71.3375,41.47999999999999,68,0,4.63,PE,1667851001
455,kavaratti,10.5669,72.642,47.52000000000001,71,19,1.38,IN,1667851001
456,jinchang,38.4953,102.1739,24.119999999999976,41,89,1.92,CN,1667851002
457,seymchan,62.8833,152.4333,6.559999999999974,97,100,0.6,RU,1667851002
458,bahia honda,22.9036,-83.1592,47.87999999999997,64,30,6.76,CU,1667851002
459,amaigbo,5.7892,7.8383,46.42999999999998,66,97,0.3,NG,1667851003
460,sobolevo,54.4299,31.8996,25.26000000000002,95,100,4.96,RU,1667851003
461,jasidih,24.5167,86.65,40.68999999999997,59,9,1.55,IN,1667851003
462,boma,7.0805,-2.1697,45.07000000000002,61,100,1.03,GH,1667851004
463,garowe,8.4054,48.4845,43.95000000000002,71,0,5.41,SO,1667851004
464,tabas,33.5959,56.9244,34.49999999999997,37,0,4.0,IR,1667851005
465,pisco,-13.7,-76.2167,40.01000000000002,72,0,5.14,PE,1667851005
466,freeport,40.6576,-73.5832,45.54999999999998,37,0,1.34,US,1667850743
467,saint-georges,12.0564,-61.7485,49.82000000000002,79,20,6.17,GD,1667850889
468,aykhal,66.0,111.5,-0.05000000000001137,100,98,1.02,RU,1667851006
469,pasir gudang,1.4584,103.8805,44.54999999999998,97,75,1.54,MY,1667851006
470,hanover,52.3705,9.7332,34.09,81,100,3.6,DE,1667850945
471,nuuk,64.1835,-51.7216,11.599999999999994,78,0,4.92,GL,1667851007
472,emporia,38.4039,-96.1817,35.84,35,100,7.53,US,1667851007
473,kamenka,51.3223,42.7678,19.82000000000002,87,100,2.7,RU,1667851007
474,baculin,7.4525,126.5842,45.47,85,57,2.26,PH,1667851008
475,mujiayingzi,42.1167,118.7833,20.900000000000006,39,74,2.94,CN,1667851008
476,anlu,31.1661,112.5831,35.74999999999997,63,99,1.63,CN,1667851008
477,kiunga,-6.1219,141.2906,42.78999999999999,100,100,0.53,PG,1667851009
478,komsomolskiy,40.4272,71.7189,31.400000000000006,71,100,1.03,UZ,1667851009
479,eyl,7.9803,49.8164,45.72999999999999,78,14,4.53,SO,1667851009
480,novyy urgal,51.0736,132.5642,10.619999999999976,97,73,0.28,RU,1667851010
481,tezu,27.9167,96.1667,37.42999999999998,60,1,1.65,IN,1667851010
482,sarangani,5.4033,125.4636,47.869999999999976,75,100,1.72,PH,1667851011
483,basco,20.4487,121.9702,45.79999999999998,83,17,9.25,PH,1667851011
484,padang,-0.9492,100.3543,44.87999999999997,88,99,1.33,ID,1667851011
485,manta,-0.95,-80.7333,45.87999999999997,73,20,4.63,EC,1667851012
486,doka,13.5167,35.7667,47.74999999999997,33,1,3.34,SD,1667851012
487,araouane,18.9048,-3.5265,45.59,12,0,3.33,ML,1667851013
488,suihua,46.6406,126.9969,17.92999999999998,64,11,3.24,CN,1667851013
489,darhan,49.4867,105.9228,18.629999999999967,57,62,3.25,MN,1667851013
490,anloga,5.7947,0.8973,47.76000000000002,77,93,4.21,GH,1667851014
491,emerald,-23.5333,148.1667,35.74999999999997,82,5,4.53,AU,1667850847
492,raga,8.4596,25.678,44.890000000000015,52,79,0.44,SS,1667851014
493,saurimo,-9.6608,20.3916,38.52000000000001,99,100,1.65,AO,1667851014
494,florence,43.7667,11.25,35.04999999999998,89,20,0.51,IT,1667851015
495,jamkhandi,16.5167,75.3,41.51000000000002,50,5,3.9,IN,1667851015
496,tres arroyos,-38.3739,-60.2798,49.140000000000015,18,58,7.28,AR,1667851016
497,pochutla,15.7432,-96.4661,52.119999999999976,64,99,2.82,MX,1667851016
498,kathu,7.9178,98.3332,44.900000000000006,84,96,3.57,TH,1667851016
499,inuvik,68.3499,-133.7218,4.559999999999974,71,20,3.6,CA,1667851017
500,laminusa,5.5549,120.9136,47.91999999999999,75,100,1.5,PH,1667851017
501,mbini,1.574,9.6134,46.28,84,100,2.48,GQ,1667851017
502,atambua,-9.1061,124.8925,44.12999999999997,85,100,1.03,ID,1667851018
503,ferzikovo,54.5191,36.7567,21.799999999999983,95,100,3.81,RU,1667851018
504,itarema,-2.9248,-39.9167,47.03999999999999,73,95,7.98,BR,1667851019
505,ketchikan,55.3422,-131.6461,16.48999999999998,35,0,6.16,US,1667851019
506,santa vitoria do palmar,-33.5189,-53.3681,38.559999999999974,61,1,5.63,BR,1667851019
507,marabba,12.35,32.1833,50.77000000000001,20,13,4.53,SD,1667851020
508,sampit,-2.5333,112.95,43.359999999999985,98,100,1.77,ID,1667851020
509,yumen,40.2833,97.2,23.359999999999985,37,49,3.6,CN,1667851020
510,mont-de-marsan,44.0,-0.6667,34.78,94,98,0.0,FR,1667851021
511,cueramaro,20.6167,-101.7167,46.22999999999999,16,0,2.9,MX,1667851021
512,zelenoborskiy,66.845,32.3622,18.369999999999976,88,15,2.09,RU,1667851021
513,alice town,25.7167,-79.3,46.26000000000002,73,0,10.55,BS,1667851022
514,los lunas,34.8062,-106.7334,41.03999999999999,25,49,0.45,US,1667851022
515,victoria,22.2855,114.1577,41.809999999999974,93,100,4.02,HK,1667850769
516,kanker,20.2719,81.4931,37.03999999999999,72,8,1.48,IN,1667851023
517,babu,24.4167,111.5167,39.059999999999974,84,46,0.79,CN,1667851023
518,turayf,31.6725,38.6637,37.140000000000015,59,0,5.14,SA,1667850979
519,rognan,67.0953,15.3878,20.48999999999998,83,6,0.92,NO,1667851024
520,la ronge,55.1001,-105.2842,7.140000000000015,56,40,2.06,CA,1667851024
521,searcy,35.2506,-91.7363,37.84,81,100,4.92,US,1667851024
522,qostanay,53.1667,63.5833,18.159999999999997,93,100,2.0,KZ,1667851025
523,kedrovyy,56.1667,91.8167,17.22999999999999,96,99,1.93,RU,1667851025
524,aklavik,68.2191,-135.0107,0.0,84,20,2.57,CA,1667851026
525,vigrestad,58.5667,5.7,29.97999999999999,90,100,4.44,NO,1667851026
526,laguna,38.421,-121.4238,35.72,55,75,1.34,US,1667851026
527,kahului,20.8947,-156.47,48.24999999999997,74,100,5.36,US,1667851027
528,high rock,26.6208,-78.2833,47.01000000000002,73,0,10.92,BS,1667851027
529,zhezkazgan,47.8043,67.7144,19.299999999999983,73,53,3.56,KZ,1667851028
530,verkhnyaya inta,65.9811,60.3094,16.359999999999985,94,100,6.1,RU,1667851028
531,swan hill,-35.3378,143.5544,35.08000000000001,84,0,2.28,AU,1667851028
532,rivera,-30.9053,-55.5508,41.74999999999997,44,1,6.46,UY,1667851029
533,wangqing,43.3218,129.7634,17.78,85,1,0.13,CN,1667851029
534,kitale,1.0157,35.0062,36.349999999999994,75,100,0.5,KE,1667851029
535,yako,12.9667,-2.2667,46.54999999999998,15,31,3.97,BF,1667851030
536,volga,57.9516,38.3879,20.67999999999998,95,100,3.88,RU,1667851030
537,biltine,14.5333,20.9167,48.49999999999997,18,18,3.51,TD,1667851031
538,krasnoselkup,65.7,82.4667,12.879999999999967,96,100,4.76,RU,1667851031
539,korla,41.7597,86.1469,27.97999999999999,39,100,0.75,CN,1667851031
540,bay roberts,47.5999,-53.2648,35.84,95,97,4.47,CA,1667851032
541,hami,42.8,93.45,26.799999999999983,32,100,0.31,CN,1667851032
542,nizhniy kuranakh,58.8353,125.4869,4.340000000000003,98,100,0.87,RU,1667851033
543,shimanovsk,52.0,127.7,11.289999999999992,96,54,0.59,RU,1667851033
544,shuyskoye,59.3736,41.0305,21.210000000000008,93,100,4.15,RU,1667851033
545,dunedin,-45.8742,170.5036,33.28,73,60,1.18,NZ,1667850950
546,lasa,46.6166,10.7002,24.090000000000003,68,96,0.82,IT,1667851034
547,kununurra,-15.7667,128.7333,45.98999999999998,78,5,1.54,AU,1667851034
548,canals,38.9625,-0.5844,36.72999999999999,85,4,1.13,ES,1667851035
549,muravlenko,63.7898,74.523,10.890000000000015,95,100,4.59,RU,1667851035
550,tynda,55.1667,124.7167,-0.6299999999999955,100,48,0.97,RU,1667851036
551,tessalit,20.1986,1.0114,45.59,12,6,2.96,ML,1667851036
552,villamontes,-21.25,-63.5,55.62999999999997,16,13,4.09,BO,1667851036
553,newport,51.5877,-2.9984,34.68999999999997,86,100,13.44,GB,1667851037
554,meulaboh,4.1363,96.1285,44.79999999999998,88,100,1.45,ID,1667851037
555,timizart,36.8,4.2667,37.93999999999997,38,0,2.7,DZ,1667851038
556,itaituba,-4.2761,-55.9836,45.09,94,75,2.06,BR,1667851038
557,santa cruz del sur,20.7147,-77.9956,50.08000000000001,54,36,6.33,CU,1667851039
558,trofors,65.5333,13.4063,20.92999999999998,83,9,1.51,NO,1667851039
559,moussoro,13.6408,16.4901,49.74999999999997,16,5,4.92,TD,1667851040
560,dengzhou,37.8086,120.7508,31.080000000000013,57,0,1.87,CN,1667851040
561,seryshevo,51.0933,128.3786,13.409999999999997,83,100,1.55,RU,1667851040
